Sex	Lower	Upper	SEER_Draw	NET	Stage	Months	CSS	CSS_flag	OS	OS_flag	NCS
Female	65	69	Bladder	NET	II	120	0.25	FALSE	0.25	FALSE	1
Female	65	69	Bladder	NET	II	132	0.25	FALSE	0.25	FALSE	1
Female	65	69	Bladder	NET	II	144	0.25	FALSE	0.25	FALSE	1
Female	65	69	Bladder	NET	II	156	0.25	FALSE	0.25	FALSE	1
Female	65	69	Bladder	NET	II	168	0.25	FALSE	0.25	FALSE	1
Female	65	69	Bladder	NET	II	180	0.25	TRUE	0.25	TRUE	1
Female	65	69	Bladder	NET	II	191	0.25	TRUE	0.25	TRUE	1
Female	65	69	Bladder	NET	III	12	1	FALSE	0.8	FALSE	0.8
Female	65	69	Bladder	NET	III	24	0.5	FALSE	0.4	FALSE	0.8
Female	65	69	Bladder	NET	III	36	0.25	FALSE	0.2	FALSE	0.8
Female	65	69	Bladder	NET	III	48	0.25	FALSE	0.2	FALSE	0.8
Female	65	69	Bladder	NET	III	60	0.25	FALSE	0.2	FALSE	0.8
Female	65	69	Bladder	NET	III	72	0.25	FALSE	0.2	FALSE	0.8
Female	65	69	Bladder	NET	III	84	0.25	FALSE	0.2	FALSE	0.8
Female	65	69	Bladder	NET	III	96	0.25	FALSE	0.2	FALSE	0.8
Female	65	69	Bladder	NET	III	108	0.25	FALSE	0.2	FALSE	0.8
Female	65	69	Bladder	NET	III	120	0.25	FALSE	0.2	FALSE	0.8
Female	65	69	Bladder	NET	III	132	0.25	TRUE	0.2	TRUE	0.8
Female	65	69	Bladder	NET	III	144	0.25	TRUE	0.2	TRUE	0.8
Female	65	69	Bladder	NET	III	156	0.25	TRUE	0.2	TRUE	0.8
Female	65	69	Bladder	NET	III	168	0.25	TRUE	0.2	TRUE	0.8
Female	65	69	Bladder	NET	III	180	0.25	TRUE	0.2	TRUE	0.8
Female	65	69	Bladder	NET	III	191	0.25	TRUE	0.2	TRUE	0.8
Female	65	69	Bladder	NET	IV	12	0.625	FALSE	0.625	FALSE	1
Female	65	69	Bladder	NET	IV	24	0.125	FALSE	0.125	FALSE	1
Female	65	69	Bladder	NET	IV	36	0.125	FALSE	0.125	FALSE	1
Female	65	69	Bladder	NET	IV	48	0.125	FALSE	0.125	FALSE	1
Female	65	69	Bladder	NET	IV	60	0.125	FALSE	0.125	FALSE	1
Female	65	69	Bladder	NET	IV	72	0.125	FALSE	0.125	FALSE	1
Female	65	69	Bladder	NET	IV	84	0	FALSE	0	FALSE	1
Female	65	69	Bladder	NET	IV	96	0	FALSE	0	FALSE	1
Female	65	69	Bladder	NET	IV	108	0	FALSE	0	FALSE	1
Female	65	69	Bladder	NET	IV	120	0	FALSE	0	FALSE	1
Female	65	69	Bladder	NET	IV	132	0	FALSE	0	FALSE	1
Female	65	69	Bladder	NET	IV	144	0	FALSE	0	FALSE	1
Female	65	69	Bladder	NET	IV	156	0	FALSE	0	FALSE	1
Female	65	69	Bladder	NET	IV	168	0	FALSE	0	FALSE	1
Female	65	69	Bladder	NET	IV	180	0	FALSE	0	FALSE	1
Female	65	69	Bladder	NET	IV	191	0	FALSE	0	FALSE	1
Female	65	69	Bladder	NET	NotStaged	12	1	FALSE	1	FALSE	1
Female	65	69	Bladder	NET	NotStaged	24	1	FALSE	1	FALSE	1
Female	65	69	Bladder	NET	NotStaged	36	1	FALSE	1	FALSE	1
Female	65	69	Bladder	NET	NotStaged	48	1	FALSE	1	FALSE	1
Female	65	69	Bladder	NET	NotStaged	60	1	FALSE	1	FALSE	1
Female	65	69	Bladder	NET	NotStaged	72	1	FALSE	1	FALSE	1
Female	65	69	Bladder	NET	NotStaged	84	1	FALSE	1	FALSE	1
Female	65	69	Bladder	NET	NotStaged	96	1	FALSE	1	FALSE	1
Female	65	69	Bladder	NET	NotStaged	108	1	FALSE	1	FALSE	1
Female	65	69	Bladder	NET	NotStaged	120	1	FALSE	1	FALSE	1
Female	65	69	Bladder	NET	NotStaged	132	1	FALSE	1	FALSE	1
Female	65	69	Bladder	NET	NotStaged	144	1	TRUE	1	TRUE	1
Female	65	69	Bladder	NET	NotStaged	156	1	TRUE	1	TRUE	1
Female	65	69	Bladder	NET	NotStaged	168	1	TRUE	1	TRUE	1
Female	65	69	Bladder	NET	NotStaged	180	1	TRUE	1	TRUE	1
Female	65	69	Bladder	NET	NotStaged	191	1	TRUE	1	TRUE	1
Female	65	69	Breast	NotExpected	I	12	0.998	FALSE	0.993	FALSE	0.9949899799599199
Female	65	69	Breast	NotExpected	I	24	0.996	FALSE	0.985	FALSE	0.9889558232931727
Female	65	69	Breast	NotExpected	I	36	0.993	FALSE	0.972	FALSE	0.9788519637462235
Female	65	69	Breast	NotExpected	I	48	0.989	FALSE	0.958	FALSE	0.9686552072800808
Female	65	69	Breast	NotExpected	I	60	0.985	FALSE	0.942	FALSE	0.9563451776649746
Female	65	69	Breast	NotExpected	I	72	0.982	FALSE	0.926	FALSE	0.9429735234215887
Female	65	69	Breast	NotExpected	I	84	0.978	FALSE	0.908	FALSE	0.9284253578732107
Female	65	69	Breast	NotExpected	I	96	0.973	FALSE	0.886	FALSE	0.9105858170606372
Female	65	69	Breast	NotExpected	I	108	0.968	FALSE	0.863	FALSE	0.8915289256198348
Female	65	69	Breast	NotExpected	I	120	0.962	FALSE	0.838	FALSE	0.8711018711018711
Female	65	69	Breast	NotExpected	I	132	0.956	FALSE	0.813	FALSE	0.8504184100418409
Female	65	69	Breast	NotExpected	I	144	0.95	FALSE	0.786	FALSE	0.8273684210526316
Female	65	69	Breast	NotExpected	I	156	0.946	FALSE	0.755	FALSE	0.7980972515856237
Female	65	69	Breast	NotExpected	I	168	0.94	FALSE	0.723	FALSE	0.7691489361702127
Female	65	69	Breast	NotExpected	I	180	0.934	FALSE	0.683	FALSE	0.7312633832976445
Female	65	69	Breast	NotExpected	I	191	0.93	FALSE	0.635	FALSE	0.6827956989247311
Female	65	69	Breast	NotExpected	II	12	0.993	FALSE	0.984	FALSE	0.9909365558912386
Female	65	69	Breast	NotExpected	II	24	0.98	FALSE	0.963	FALSE	0.9826530612244898
Female	65	69	Breast	NotExpected	II	36	0.964	FALSE	0.934	FALSE	0.9688796680497926
Female	65	69	Breast	NotExpected	II	48	0.95	FALSE	0.91	FALSE	0.9578947368421054
Female	65	69	Breast	NotExpected	II	60	0.937	FALSE	0.883	FALSE	0.9423692636072571
Female	65	69	Breast	NotExpected	II	72	0.924	FALSE	0.856	FALSE	0.9264069264069263
Female	65	69	Breast	NotExpected	II	84	0.912	FALSE	0.827	FALSE	0.906798245614035
Female	65	69	Breast	NotExpected	II	96	0.899	FALSE	0.796	FALSE	0.8854282536151279
Female	65	69	Breast	NotExpected	II	108	0.887	FALSE	0.765	FALSE	0.8624577226606539
Female	65	69	Breast	NotExpected	II	120	0.877	FALSE	0.734	FALSE	0.8369441277080958
Female	65	69	Breast	NotExpected	II	132	0.864	FALSE	0.699	FALSE	0.8090277777777777
Female	65	69	Breast	NotExpected	II	144	0.854	FALSE	0.668	FALSE	0.7822014051522249
Female	65	69	Breast	NotExpected	II	156	0.844	FALSE	0.635	FALSE	0.7523696682464456
Female	65	69	Breast	NotExpected	II	168	0.838	FALSE	0.601	FALSE	0.7171837708830548
Female	65	69	Breast	NotExpected	II	180	0.829	FALSE	0.555	FALSE	0.6694813027744271
Female	65	69	Breast	NotExpected	II	191	0.82	FALSE	0.512	FALSE	0.624390243902439
Female	65	69	Breast	NotExpected	III	12	0.965	FALSE	0.95	FALSE	0.9844559585492227
Female	65	69	Breast	NotExpected	III	24	0.911	FALSE	0.884	FALSE	0.9703622392974752
Female	65	69	Breast	NotExpected	III	36	0.856	FALSE	0.818	FALSE	0.9556074766355139
Female	65	69	Breast	NotExpected	III	48	0.808	FALSE	0.756	FALSE	0.9356435643564356
Female	65	69	Breast	NotExpected	III	60	0.767	FALSE	0.702	FALSE	0.9152542372881355
Female	65	69	Breast	NotExpected	III	72	0.731	FALSE	0.655	FALSE	0.8960328317373462
Female	65	69	Breast	NotExpected	III	84	0.702	FALSE	0.614	FALSE	0.8746438746438747
Female	65	69	Breast	NotExpected	III	96	0.674	FALSE	0.573	FALSE	0.8501483679525221
Female	65	69	Breast	NotExpected	III	108	0.648	FALSE	0.532	FALSE	0.8209876543209876
Female	65	69	Breast	NotExpected	III	120	0.625	FALSE	0.499	FALSE	0.7984
Female	65	69	Breast	NotExpected	III	132	0.608	FALSE	0.468	FALSE	0.7697368421052633
Female	65	69	Breast	NotExpected	III	144	0.587	FALSE	0.431	FALSE	0.7342419080068143
Female	65	69	Breast	NotExpected	III	156	0.573	FALSE	0.398	FALSE	0.6945898778359513
Female	65	69	Breast	NotExpected	III	168	0.564	FALSE	0.367	FALSE	0.6507092198581561
Female	65	69	Breast	NotExpected	III	180	0.554	FALSE	0.338	FALSE	0.6101083032490975
Female	65	69	Breast	NotExpected	III	191	0.542	FALSE	0.304	FALSE	0.5608856088560885
Female	65	69	Breast	NotExpected	IV	12	0.704	FALSE	0.68	FALSE	0.965909090909091
Female	65	69	Breast	NotExpected	IV	24	0.559	FALSE	0.529	FALSE	0.9463327370304114
Female	65	69	Breast	NotExpected	IV	36	0.441	FALSE	0.407	FALSE	0.9229024943310656
Female	65	69	Breast	NotExpected	IV	48	0.348	FALSE	0.312	FALSE	0.896551724137931
Female	65	69	Breast	NotExpected	IV	60	0.291	FALSE	0.254	FALSE	0.8728522336769761
Female	65	69	Breast	NotExpected	IV	72	0.243	FALSE	0.207	FALSE	0.8518518518518519
Female	65	69	Breast	NotExpected	IV	84	0.205	FALSE	0.167	FALSE	0.8146341463414635
Female	65	69	Breast	NotExpected	IV	96	0.172	FALSE	0.135	FALSE	0.7848837209302326
Female	65	69	Breast	NotExpected	IV	108	0.152	FALSE	0.116	FALSE	0.7631578947368421
Female	65	69	Breast	NotExpected	IV	120	0.131	FALSE	0.097	FALSE	0.7404580152671756
Female	65	69	Breast	NotExpected	IV	132	0.122	FALSE	0.085	FALSE	0.6967213114754099
Female	65	69	Breast	NotExpected	IV	144	0.117	FALSE	0.076	FALSE	0.6495726495726495
Female	65	69	Breast	NotExpected	IV	156	0.113	FALSE	0.069	FALSE	0.6106194690265487
Female	65	69	Breast	NotExpected	IV	168	0.106	FALSE	0.053	FALSE	0.5
Female	65	69	Breast	NotExpected	IV	180	0.102	FALSE	0.047	FALSE	0.4607843137254902
Female	65	69	Breast	NotExpected	IV	191	0.102	TRUE	0.047	TRUE	0.4607843137254902
Female	65	69	Breast	NotExpected	NotStaged	12	0.926	FALSE	0.901	FALSE	0.9730021598272138
Female	65	69	Breast	NotExpected	NotStaged	24	0.883	FALSE	0.845	FALSE	0.956964892412231
Female	65	69	Breast	NotExpected	NotStaged	36	0.843	FALSE	0.792	FALSE	0.9395017793594307
Female	65	69	Breast	NotExpected	NotStaged	48	0.809	FALSE	0.748	FALSE	0.9245982694684796
Female	65	69	Breast	NotExpected	NotStaged	60	0.783	FALSE	0.714	FALSE	0.9118773946360152
Female	65	69	Breast	NotExpected	NotStaged	72	0.761	FALSE	0.681	FALSE	0.8948751642575559
Female	65	69	Breast	NotExpected	NotStaged	84	0.741	FALSE	0.653	FALSE	0.8812415654520918
Female	65	69	Breast	NotExpected	NotStaged	96	0.723	FALSE	0.62	FALSE	0.8575380359612725
Female	65	69	Breast	NotExpected	NotStaged	108	0.705	FALSE	0.591	FALSE	0.8382978723404255
Female	65	69	Breast	NotExpected	NotStaged	120	0.693	FALSE	0.561	FALSE	0.8095238095238096
Female	65	69	Breast	NotExpected	NotStaged	132	0.676	FALSE	0.525	FALSE	0.7766272189349113
Female	65	69	Breast	NotExpected	NotStaged	144	0.664	FALSE	0.492	FALSE	0.7409638554216867
Female	65	69	Breast	NotExpected	NotStaged	156	0.657	FALSE	0.47	FALSE	0.715372907153729
Female	65	69	Breast	NotExpected	NotStaged	168	0.641	FALSE	0.437	FALSE	0.6817472698907956
Female	65	69	Breast	NotExpected	NotStaged	180	0.63	FALSE	0.402	FALSE	0.6380952380952382
Female	65	69	Breast	NotExpected	NotStaged	191	0.63	FALSE	0.394	FALSE	0.6253968253968254
Female	65	69	Cervix	No	I	12	0.974	FALSE	0.946	FALSE	0.971252566735113
Female	65	69	Cervix	No	I	24	0.959	FALSE	0.906	FALSE	0.9447340980187696
Female	65	69	Cervix	No	I	36	0.937	FALSE	0.875	FALSE	0.9338313767342582
Female	65	69	Cervix	No	I	48	0.927	FALSE	0.845	FALSE	0.9115426105717367
Female	65	69	Cervix	No	I	60	0.914	FALSE	0.815	FALSE	0.8916849015317285
Female	65	69	Cervix	No	I	72	0.907	FALSE	0.784	FALSE	0.86438809261301
Female	65	69	Cervix	No	I	84	0.887	FALSE	0.742	FALSE	0.8365276211950394
Female	65	69	Cervix	No	I	96	0.882	FALSE	0.722	FALSE	0.81859410430839
Female	65	69	Cervix	No	I	108	0.876	FALSE	0.697	FALSE	0.795662100456621
Female	65	69	Cervix	No	I	120	0.866	FALSE	0.667	FALSE	0.7702078521939955
Female	65	69	Cervix	No	I	132	0.861	FALSE	0.644	FALSE	0.7479674796747968
Female	65	69	Cervix	No	I	144	0.861	FALSE	0.636	FALSE	0.7386759581881533
Female	65	69	Cervix	No	I	156	0.861	FALSE	0.598	FALSE	0.6945412311265969
Female	65	69	Cervix	No	I	168	0.861	FALSE	0.558	FALSE	0.6480836236933799
Female	65	69	Cervix	No	I	180	0.838	FALSE	0.513	FALSE	0.6121718377088305
Female	65	69	Cervix	No	I	191	0.838	FALSE	0.513	FALSE	0.6121718377088305
Female	65	69	Cervix	No	II	12	0.958	FALSE	0.94	FALSE	0.9812108559498955
Female	65	69	Cervix	No	II	24	0.858	FALSE	0.8	FALSE	0.9324009324009325
Female	65	69	Cervix	No	II	36	0.827	FALSE	0.749	FALSE	0.9056831922611851
Female	65	69	Cervix	No	II	48	0.768	FALSE	0.67	FALSE	0.8723958333333334
Female	65	69	Cervix	No	II	60	0.731	FALSE	0.618	FALSE	0.8454172366621067
Female	65	69	Cervix	No	II	72	0.709	FALSE	0.58	FALSE	0.8180535966149506
Female	65	69	Cervix	No	II	84	0.684	FALSE	0.526	FALSE	0.7690058479532164
Female	65	69	Cervix	No	II	96	0.668	FALSE	0.481	FALSE	0.7200598802395209
Female	65	69	Cervix	No	II	108	0.661	FALSE	0.454	FALSE	0.6868381240544629
Female	65	69	Cervix	No	II	120	0.637	FALSE	0.423	FALSE	0.6640502354788069
Female	65	69	Cervix	No	II	132	0.626	FALSE	0.392	FALSE	0.6261980830670927
Female	65	69	Cervix	No	II	144	0.603	FALSE	0.362	FALSE	0.6003316749585407
Female	65	69	Cervix	No	II	156	0.603	FALSE	0.342	FALSE	0.5671641791044777
Female	65	69	Cervix	No	II	168	0.574	FALSE	0.312	FALSE	0.5435540069686412
Female	65	69	Cervix	No	II	180	0.574	FALSE	0.253	FALSE	0.4407665505226481
Female	65	69	Cervix	No	II	191	0.574	TRUE	0.253	TRUE	0.4407665505226481
Female	65	69	Cervix	No	III	12	0.861	FALSE	0.832	FALSE	0.9663182346109175
Female	65	69	Cervix	No	III	24	0.705	FALSE	0.665	FALSE	0.9432624113475179
Female	65	69	Cervix	No	III	36	0.627	FALSE	0.572	FALSE	0.9122807017543859
Female	65	69	Cervix	No	III	48	0.581	FALSE	0.518	FALSE	0.8915662650602411
Female	65	69	Cervix	No	III	60	0.556	FALSE	0.479	FALSE	0.8615107913669063
Female	65	69	Cervix	No	III	72	0.519	FALSE	0.431	FALSE	0.8304431599229287
Female	65	69	Cervix	No	III	84	0.488	FALSE	0.386	FALSE	0.7909836065573771
Female	65	69	Cervix	No	III	96	0.48	FALSE	0.369	FALSE	0.76875
Female	65	69	Cervix	No	III	108	0.465	FALSE	0.346	FALSE	0.7440860215053763
Female	65	69	Cervix	No	III	120	0.434	FALSE	0.318	FALSE	0.7327188940092166
Female	65	69	Cervix	No	III	132	0.434	FALSE	0.301	FALSE	0.6935483870967741
Female	65	69	Cervix	No	III	144	0.434	FALSE	0.294	FALSE	0.6774193548387096
Female	65	69	Cervix	No	III	156	0.434	FALSE	0.259	FALSE	0.5967741935483871
Female	65	69	Cervix	No	III	168	0.434	FALSE	0.259	FALSE	0.5967741935483871
Female	65	69	Cervix	No	III	180	0.434	FALSE	0.206	FALSE	0.47465437788018433
Female	65	69	Cervix	No	III	191	0.434	FALSE	0.206	FALSE	0.47465437788018433
Female	65	69	Cervix	No	IV	12	0.468	FALSE	0.453	FALSE	0.967948717948718
Female	65	69	Cervix	No	IV	24	0.305	FALSE	0.294	FALSE	0.9639344262295082
Female	65	69	Cervix	No	IV	36	0.237	FALSE	0.222	FALSE	0.9367088607594938
Female	65	69	Cervix	No	IV	48	0.21	FALSE	0.184	FALSE	0.8761904761904762
Female	65	69	Cervix	No	IV	60	0.187	FALSE	0.162	FALSE	0.8663101604278075
Female	65	69	Cervix	No	IV	72	0.172	FALSE	0.142	FALSE	0.8255813953488372
Female	65	69	Cervix	No	IV	84	0.168	FALSE	0.135	FALSE	0.8035714285714286
Female	65	69	Cervix	No	IV	96	0.156	FALSE	0.109	FALSE	0.6987179487179487
Female	65	69	Cervix	No	IV	108	0.149	FALSE	0.104	FALSE	0.697986577181208
Female	65	69	Cervix	No	IV	120	0.141	FALSE	0.087	FALSE	0.6170212765957447
Female	65	69	Cervix	No	IV	132	0.13	FALSE	0.072	FALSE	0.5538461538461538
Female	65	69	Cervix	No	IV	144	0.13	FALSE	0.072	FALSE	0.5538461538461538
Female	65	69	Cervix	No	IV	156	0.13	FALSE	0.072	FALSE	0.5538461538461538
Female	65	69	Cervix	No	IV	168	0.13	FALSE	0.072	FALSE	0.5538461538461538
Female	65	69	Cervix	No	IV	180	0.13	FALSE	0.072	FALSE	0.5538461538461538
Female	65	69	Cervix	No	IV	191	0.13	TRUE	0.072	TRUE	0.5538461538461538
Female	65	69	Cervix	No	NotStaged	12	0.775	FALSE	0.743	FALSE	0.9587096774193548
Female	65	69	Cervix	No	NotStaged	24	0.656	FALSE	0.613	FALSE	0.9344512195121951
Female	65	69	Cervix	No	NotStaged	36	0.58	FALSE	0.537	FALSE	0.9258620689655174
Female	65	69	Cervix	No	NotStaged	48	0.522	FALSE	0.466	FALSE	0.89272030651341
Female	65	69	Cervix	No	NotStaged	60	0.515	FALSE	0.459	FALSE	0.8912621359223301
Female	65	69	Cervix	No	NotStaged	72	0.499	FALSE	0.426	FALSE	0.8537074148296593
Female	65	69	Cervix	No	NotStaged	84	0.499	FALSE	0.405	FALSE	0.811623246492986
Female	65	69	Cervix	No	NotStaged	96	0.488	FALSE	0.372	FALSE	0.7622950819672131
Female	65	69	Cervix	No	NotStaged	108	0.476	FALSE	0.327	FALSE	0.6869747899159665
Female	65	69	Cervix	No	NotStaged	120	0.448	FALSE	0.307	FALSE	0.6852678571428571
Female	65	69	Cervix	No	NotStaged	132	0.43	FALSE	0.295	FALSE	0.6852678571428571
Female	65	69	Cervix	No	NotStaged	144	0.43	FALSE	0.295	FALSE	0.6852678571428571
Female	65	69	Cervix	No	NotStaged	156	0.43	FALSE	0.295	FALSE	0.6852678571428571
Female	65	69	Cervix	No	NotStaged	168	0.43	FALSE	0.271	FALSE	0.6302325581395349
Female	65	69	Cervix	No	NotStaged	180	0.43	FALSE	0.271	FALSE	0.6302325581395349
Female	65	69	Cervix	No	NotStaged	191	0.43	TRUE	0.271	TRUE	0.6302325581395349
Female	65	69	Cervix	NET	I	12	1	FALSE	1	FALSE	1
Female	65	69	Cervix	NET	I	24	1	FALSE	1	FALSE	1
Female	65	69	Cervix	NET	I	36	1	FALSE	1	FALSE	1
Female	65	69	Cervix	NET	I	48	1	FALSE	1	FALSE	1
Female	65	69	Cervix	NET	I	60	1	FALSE	1	FALSE	1
Female	65	69	Cervix	NET	I	72	1	FALSE	1	FALSE	1
Female	65	69	Cervix	NET	I	84	1	FALSE	1	FALSE	1
Female	65	69	Cervix	NET	I	96	1	FALSE	1	FALSE	1
Female	65	69	Cervix	NET	I	108	1	FALSE	1	FALSE	1
Female	65	69	Cervix	NET	I	120	1	FALSE	1	FALSE	1
Female	65	69	Cervix	NET	I	132	1	TRUE	1	TRUE	1
Female	65	69	Cervix	NET	I	144	1	TRUE	1	TRUE	1
Female	65	69	Cervix	NET	I	156	1	TRUE	1	TRUE	1
Female	65	69	Cervix	NET	I	168	1	TRUE	1	TRUE	1
Female	65	69	Cervix	NET	I	180	1	TRUE	1	TRUE	1
Female	65	69	Cervix	NET	I	191	1	TRUE	1	TRUE	1
Female	65	69	Cervix	NET	II	12	1	FALSE	1	FALSE	1
Female	65	69	Cervix	NET	II	24	0.5	FALSE	0.5	FALSE	1
Female	65	69	Cervix	NET	II	36	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	II	48	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	II	60	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	II	72	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	II	84	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	II	96	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	II	108	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	II	120	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	II	132	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	II	144	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	II	156	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	II	168	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	II	180	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	II	191	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	III	12	0.667	FALSE	0.667	FALSE	1
Female	65	69	Cervix	NET	III	24	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	III	36	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	III	48	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	III	60	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	III	72	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	III	84	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	III	96	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	III	108	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	III	120	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	III	132	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	III	144	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	III	156	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	III	168	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	III	180	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	III	191	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	IV	12	0.283	FALSE	0.214	FALSE	0.7561837455830389
Female	65	69	Cervix	NET	IV	24	0.283	FALSE	0.214	FALSE	0.7561837455830389
Female	65	69	Cervix	NET	IV	36	0.189	FALSE	0.143	FALSE	0.7561837455830389
Female	65	69	Cervix	NET	IV	48	0.189	FALSE	0.143	FALSE	0.7561837455830389
Female	65	69	Cervix	NET	IV	60	0.189	FALSE	0.143	FALSE	0.7561837455830389
Female	65	69	Cervix	NET	IV	72	0.094	FALSE	0.071	FALSE	0.7553191489361701
Female	65	69	Cervix	NET	IV	84	0.094	FALSE	0.071	FALSE	0.7553191489361701
Female	65	69	Cervix	NET	IV	96	0.094	FALSE	0.071	FALSE	0.7553191489361701
Female	65	69	Cervix	NET	IV	108	0.094	FALSE	0.071	FALSE	0.7553191489361701
Female	65	69	Cervix	NET	IV	120	0.094	FALSE	0.071	FALSE	0.7553191489361701
Female	65	69	Cervix	NET	IV	132	0.094	TRUE	0.071	TRUE	0.7553191489361701
Female	65	69	Cervix	NET	IV	144	0.094	TRUE	0.071	TRUE	0.7553191489361701
Female	65	69	Cervix	NET	IV	156	0.094	TRUE	0.071	TRUE	0.7553191489361701
Female	65	69	Cervix	NET	IV	168	0.094	TRUE	0.071	TRUE	0.7553191489361701
Female	65	69	Cervix	NET	IV	180	0.094	TRUE	0.071	TRUE	0.7553191489361701
Female	65	69	Cervix	NET	IV	191	0.094	TRUE	0.071	TRUE	0.7553191489361701
Female	65	69	Cervix	NET	NotStaged	12	0.5	FALSE	0.5	FALSE	1
Female	65	69	Cervix	NET	NotStaged	24	0.5	FALSE	0.5	FALSE	1
Female	65	69	Cervix	NET	NotStaged	36	0.25	FALSE	0.25	FALSE	1
Female	65	69	Cervix	NET	NotStaged	48	0.25	FALSE	0.25	FALSE	1
Female	65	69	Cervix	NET	NotStaged	60	0.25	FALSE	0.25	FALSE	1
Female	65	69	Cervix	NET	NotStaged	72	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	NotStaged	84	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	NotStaged	96	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	NotStaged	108	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	NotStaged	120	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	NotStaged	132	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	NotStaged	144	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	NotStaged	156	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	NotStaged	168	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	NotStaged	180	0	FALSE	0	FALSE	1
Female	65	69	Cervix	NET	NotStaged	191	0	FALSE	0	FALSE	1
Female	65	69	Colon/Rectum	No	I	12	0.986	FALSE	0.963	FALSE	0.9766734279918864
Female	65	69	Colon/Rectum	No	I	24	0.976	FALSE	0.944	FALSE	0.9672131147540983
Female	65	69	Colon/Rectum	No	I	36	0.966	FALSE	0.921	FALSE	0.9534161490683231
Female	65	69	Colon/Rectum	No	I	48	0.958	FALSE	0.901	FALSE	0.9405010438413361
Female	65	69	Colon/Rectum	No	I	60	0.947	FALSE	0.875	FALSE	0.9239704329461458
Female	65	69	Colon/Rectum	No	I	72	0.936	FALSE	0.847	FALSE	0.9049145299145298
Female	65	69	Colon/Rectum	No	I	84	0.928	FALSE	0.823	FALSE	0.886853448275862
Female	65	69	Colon/Rectum	No	I	96	0.92	FALSE	0.791	FALSE	0.8597826086956522
Female	65	69	Colon/Rectum	No	I	108	0.912	FALSE	0.757	FALSE	0.8300438596491228
Female	65	69	Colon/Rectum	No	I	120	0.903	FALSE	0.724	FALSE	0.8017718715393134
Female	65	69	Colon/Rectum	No	I	132	0.897	FALSE	0.694	FALSE	0.773690078037904
Female	65	69	Colon/Rectum	No	I	144	0.891	FALSE	0.667	FALSE	0.7485970819304153
Female	65	69	Colon/Rectum	No	I	156	0.886	FALSE	0.631	FALSE	0.7121896162528216
Female	65	69	Colon/Rectum	No	I	168	0.877	FALSE	0.598	FALSE	0.6818700114025085
Female	65	69	Colon/Rectum	No	I	180	0.87	FALSE	0.562	FALSE	0.6459770114942529
Female	65	69	Colon/Rectum	No	I	191	0.87	FALSE	0.542	FALSE	0.6229885057471265
Female	65	69	Colon/Rectum	No	II	12	0.964	FALSE	0.95	FALSE	0.9854771784232365
Female	65	69	Colon/Rectum	No	II	24	0.935	FALSE	0.907	FALSE	0.9700534759358288
Female	65	69	Colon/Rectum	No	II	36	0.904	FALSE	0.864	FALSE	0.9557522123893805
Female	65	69	Colon/Rectum	No	II	48	0.881	FALSE	0.827	FALSE	0.9387060158910329
Female	65	69	Colon/Rectum	No	II	60	0.863	FALSE	0.795	FALSE	0.921205098493627
Female	65	69	Colon/Rectum	No	II	72	0.842	FALSE	0.753	FALSE	0.8942992874109263
Female	65	69	Colon/Rectum	No	II	84	0.829	FALSE	0.718	FALSE	0.8661037394451147
