Cancer	NET	Expected CSO	Sex	Predicted CSO	final_confusion	mode_found
Esophagus	NET	Neuroendocrine cells	Male	Breast	0.005019345393704904	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Breast	0.004806536890170632	cfdna
Esophagus	NET	Neuroendocrine cells	Male	Cervix	0	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Cervix	2.403268445085316e-4	cfdna
Esophagus	NET	Neuroendocrine cells	Male	Colon, rectum	0.0329812820244693	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Colon, rectum	0.03274453256428742	cfdna
Esophagus	NET	Neuroendocrine cells	Male	Head and neck	0.030785318414723407	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Head and neck	0.030641672674837774	cfdna
Esophagus	NET	Neuroendocrine cells	Male	Kidney	5.646763567918017e-4	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Kidney	5.407354001441962e-4	cfdna
Esophagus	NET	Neuroendocrine cells	Male	Liver, bile duct	0.0015685454355327823	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Liver, bile duct	0.0015020427781783224	cfdna
Esophagus	NET	Neuroendocrine cells	Male	Lung	0.0760535396841995	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Lung	0.07573299687575101	cfdna
Esophagus	NET	Neuroendocrine cells	Male	Lymphoid lineage	0.003921363588831956	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Lymphoid lineage	0.0037551069454458057	cfdna
Esophagus	NET	Neuroendocrine cells	Male	Melanocytic lineage	2.195963609745896e-4	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Melanocytic lineage	2.1028598894496514e-4	cfdna
Esophagus	NET	Neuroendocrine cells	Male	Myeloid lineage	3.137090871065565e-5	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Myeloid lineage	3.004085556356645e-5	cfdna
Esophagus	NET	Neuroendocrine cells	Male	Neuroendocrine cells	0.8240824009202131	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Neuroendocrine cells	0.823990627253064	cfdna
Esophagus	NET	Neuroendocrine cells	Male	Ovary	0	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Ovary	0.001201634222542658	cfdna
Esophagus	NET	Neuroendocrine cells	Male	Pancreas, gallbladder	0.01727491373000104	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Pancreas, gallbladder	0.017123287671232872	cfdna
Esophagus	NET	Neuroendocrine cells	Male	Plasma cell neoplasm	0.0010979818048729476	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Plasma cell neoplasm	0.0010514299447248257	cfdna
Esophagus	NET	Neuroendocrine cells	Male	Prostate	0.0014430618006901596	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Prostate	0	cfdna
Esophagus	NET	Neuroendocrine cells	Male	Stomach, esophagus	0.003199832688486876	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Stomach, esophagus	0.0030641672674837778	cfdna
Esophagus	NET	Neuroendocrine cells	Male	Thyroid gland	3.137090871065565e-5	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Thyroid gland	3.004085556356645e-5	cfdna
Esophagus	NET	Neuroendocrine cells	Male	Uterus	0	cfdna
Esophagus	NET	Neuroendocrine cells	Female	Uterus	0.0016822879115597211	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Anus	6.901599916344243e-4	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Anus	6.60898822398462e-4	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Bladder, urothelial	5.019345393704904e-4	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Bladder, urothelial	4.806536890170632e-4	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Bone and soft tissue	5.33305448081146e-4	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Bone and soft tissue	5.106945445806296e-4	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Breast	0.005019345393704904	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Breast	0.004806536890170632	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Cervix	0	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Cervix	2.403268445085316e-4	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Colon, rectum	0.0329812820244693	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Colon, rectum	0.03274453256428742	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Head and neck	0.030785318414723407	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Head and neck	0.030641672674837774	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Kidney	5.646763567918017e-4	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Kidney	5.407354001441962e-4	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Liver, bile duct	0.0015685454355327823	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Liver, bile duct	0.0015020427781783224	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Lung	0.0760535396841995	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Lung	0.07573299687575101	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Lymphoid lineage	0.003921363588831956	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Lymphoid lineage	0.0037551069454458057	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Melanocytic lineage	2.195963609745896e-4	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Melanocytic lineage	2.1028598894496514e-4	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Myeloid lineage	3.137090871065565e-5	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Myeloid lineage	3.004085556356645e-5	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Neuroendocrine cells	0.8240824009202131	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Neuroendocrine cells	0.823990627253064	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Ovary	0	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Ovary	0.001201634222542658	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Pancreas, gallbladder	0.01727491373000104	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Pancreas, gallbladder	0.017123287671232872	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Plasma cell neoplasm	0.0010979818048729476	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Plasma cell neoplasm	0.0010514299447248257	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Prostate	0.0014430618006901596	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Prostate	0	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Stomach, esophagus	0.003199832688486876	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Stomach, esophagus	0.0030641672674837778	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Thyroid gland	3.137090871065565e-5	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Thyroid gland	3.004085556356645e-5	cfdna
Gallbladder	NET	Neuroendocrine cells	Male	Uterus	0	cfdna
Gallbladder	NET	Neuroendocrine cells	Female	Uterus	0.0016822879115597211	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Anus	6.901599916344243e-4	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Anus	6.60898822398462e-4	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Bladder, urothelial	5.019345393704904e-4	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Bladder, urothelial	4.806536890170632e-4	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Bone and soft tissue	5.33305448081146e-4	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Bone and soft tissue	5.106945445806296e-4	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Breast	0.005019345393704904	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Breast	0.004806536890170632	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Cervix	0	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Cervix	2.403268445085316e-4	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Colon, rectum	0.0329812820244693	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Colon, rectum	0.03274453256428742	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Head and neck	0.030785318414723407	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Head and neck	0.030641672674837774	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Kidney	5.646763567918017e-4	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Kidney	5.407354001441962e-4	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Liver, bile duct	0.0015685454355327823	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Liver, bile duct	0.0015020427781783224	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Lung	0.0760535396841995	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Lung	0.07573299687575101	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Lymphoid lineage	0.003921363588831956	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Lymphoid lineage	0.0037551069454458057	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Melanocytic lineage	2.195963609745896e-4	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Melanocytic lineage	2.1028598894496514e-4	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Myeloid lineage	3.137090871065565e-5	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Myeloid lineage	3.004085556356645e-5	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Neuroendocrine cells	0.8240824009202131	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Neuroendocrine cells	0.823990627253064	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Ovary	0	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Ovary	0.001201634222542658	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Pancreas, gallbladder	0.01727491373000104	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Pancreas, gallbladder	0.017123287671232872	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Plasma cell neoplasm	0.0010979818048729476	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Plasma cell neoplasm	0.0010514299447248257	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Prostate	0.0014430618006901596	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Prostate	0	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Stomach, esophagus	0.003199832688486876	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Stomach, esophagus	0.0030641672674837778	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Thyroid gland	3.137090871065565e-5	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Thyroid gland	3.004085556356645e-5	cfdna
Head and Neck	NET	Neuroendocrine cells	Male	Uterus	0	cfdna
Head and Neck	NET	Neuroendocrine cells	Female	Uterus	0.0016822879115597211	cfdna
Lung	NET	Neuroendocrine cells	Male	Anus	6.901599916344243e-4	cfdna
Lung	NET	Neuroendocrine cells	Female	Anus	6.60898822398462e-4	cfdna
Lung	NET	Neuroendocrine cells	Male	Bladder, urothelial	5.019345393704904e-4	cfdna
Lung	NET	Neuroendocrine cells	Female	Bladder, urothelial	4.806536890170632e-4	cfdna
Lung	NET	Neuroendocrine cells	Male	Bone and soft tissue	5.33305448081146e-4	cfdna
Lung	NET	Neuroendocrine cells	Female	Bone and soft tissue	5.106945445806296e-4	cfdna
Lung	NET	Neuroendocrine cells	Male	Breast	0.005019345393704904	cfdna
Lung	NET	Neuroendocrine cells	Female	Breast	0.004806536890170632	cfdna
Lung	NET	Neuroendocrine cells	Male	Cervix	0	cfdna
Lung	NET	Neuroendocrine cells	Female	Cervix	2.403268445085316e-4	cfdna
Lung	NET	Neuroendocrine cells	Male	Colon, rectum	0.0329812820244693	cfdna
Lung	NET	Neuroendocrine cells	Female	Colon, rectum	0.03274453256428742	cfdna
Lung	NET	Neuroendocrine cells	Male	Head and neck	0.030785318414723407	cfdna
Lung	NET	Neuroendocrine cells	Female	Head and neck	0.030641672674837774	cfdna
Lung	NET	Neuroendocrine cells	Male	Kidney	5.646763567918017e-4	cfdna
Lung	NET	Neuroendocrine cells	Female	Kidney	5.407354001441962e-4	cfdna
Lung	NET	Neuroendocrine cells	Male	Liver, bile duct	0.0015685454355327823	cfdna
Lung	NET	Neuroendocrine cells	Female	Liver, bile duct	0.0015020427781783224	cfdna
Lung	NET	Neuroendocrine cells	Male	Lung	0.0760535396841995	cfdna
Lung	NET	Neuroendocrine cells	Female	Lung	0.07573299687575101	cfdna
Lung	NET	Neuroendocrine cells	Male	Lymphoid lineage	0.003921363588831956	cfdna
Lung	NET	Neuroendocrine cells	Female	Lymphoid lineage	0.0037551069454458057	cfdna
Lung	NET	Neuroendocrine cells	Male	Melanocytic lineage	2.195963609745896e-4	cfdna
Lung	NET	Neuroendocrine cells	Female	Melanocytic lineage	2.1028598894496514e-4	cfdna
Lung	NET	Neuroendocrine cells	Male	Myeloid lineage	3.137090871065565e-5	cfdna
Lung	NET	Neuroendocrine cells	Female	Myeloid lineage	3.004085556356645e-5	cfdna
Lung	NET	Neuroendocrine cells	Male	Neuroendocrine cells	0.8240824009202131	cfdna
Lung	NET	Neuroendocrine cells	Female	Neuroendocrine cells	0.823990627253064	cfdna
Lung	NET	Neuroendocrine cells	Male	Ovary	0	cfdna
Lung	NET	Neuroendocrine cells	Female	Ovary	0.001201634222542658	cfdna
Lung	NET	Neuroendocrine cells	Male	Pancreas, gallbladder	0.01727491373000104	cfdna
Lung	NET	Neuroendocrine cells	Female	Pancreas, gallbladder	0.017123287671232872	cfdna
Lung	NET	Neuroendocrine cells	Male	Plasma cell neoplasm	0.0010979818048729476	cfdna
Lung	NET	Neuroendocrine cells	Female	Plasma cell neoplasm	0.0010514299447248257	cfdna
Lung	NET	Neuroendocrine cells	Male	Prostate	0.0014430618006901596	cfdna
Lung	NET	Neuroendocrine cells	Female	Prostate	0	cfdna
Lung	NET	Neuroendocrine cells	Male	Stomach, esophagus	0.003199832688486876	cfdna
Lung	NET	Neuroendocrine cells	Female	Stomach, esophagus	0.0030641672674837778	cfdna
Lung	NET	Neuroendocrine cells	Male	Thyroid gland	3.137090871065565e-5	cfdna
Lung	NET	Neuroendocrine cells	Female	Thyroid gland	3.004085556356645e-5	cfdna
Lung	NET	Neuroendocrine cells	Male	Uterus	0	cfdna
Lung	NET	Neuroendocrine cells	Female	Uterus	0.0016822879115597211	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Anus	6.901599916344243e-4	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Anus	6.60898822398462e-4	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Bladder, urothelial	5.019345393704904e-4	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Bladder, urothelial	4.806536890170632e-4	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Bone and soft tissue	5.33305448081146e-4	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Bone and soft tissue	5.106945445806296e-4	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Breast	0.005019345393704904	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Breast	0.004806536890170632	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Cervix	0	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Cervix	2.403268445085316e-4	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Colon, rectum	0.0329812820244693	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Colon, rectum	0.03274453256428742	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Head and neck	0.030785318414723407	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Head and neck	0.030641672674837774	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Kidney	5.646763567918017e-4	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Kidney	5.407354001441962e-4	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Liver, bile duct	0.0015685454355327823	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Liver, bile duct	0.0015020427781783224	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Lung	0.0760535396841995	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Lung	0.07573299687575101	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Lymphoid lineage	0.003921363588831956	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Lymphoid lineage	0.0037551069454458057	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Melanocytic lineage	2.195963609745896e-4	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Melanocytic lineage	2.1028598894496514e-4	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Myeloid lineage	3.137090871065565e-5	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Myeloid lineage	3.004085556356645e-5	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Neuroendocrine cells	0.8240824009202131	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Neuroendocrine cells	0.823990627253064	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Ovary	0	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Ovary	0.001201634222542658	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Pancreas, gallbladder	0.01727491373000104	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Pancreas, gallbladder	0.017123287671232872	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Plasma cell neoplasm	0.0010979818048729476	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Plasma cell neoplasm	0.0010514299447248257	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Prostate	0.0014430618006901596	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Prostate	0	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Stomach, esophagus	0.003199832688486876	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Stomach, esophagus	0.0030641672674837778	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Thyroid gland	3.137090871065565e-5	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Thyroid gland	3.004085556356645e-5	cfdna
Pancreas	NET	Neuroendocrine cells	Male	Uterus	0	cfdna
Pancreas	NET	Neuroendocrine cells	Female	Uterus	0.0016822879115597211	cfdna
Stomach	NET	Neuroendocrine cells	Male	Anus	6.901599916344243e-4	cfdna
Stomach	NET	Neuroendocrine cells	Female	Anus	6.60898822398462e-4	cfdna
Stomach	NET	Neuroendocrine cells	Male	Bladder, urothelial	5.019345393704904e-4	cfdna
Stomach	NET	Neuroendocrine cells	Female	Bladder, urothelial	4.806536890170632e-4	cfdna
Stomach	NET	Neuroendocrine cells	Male	Bone and soft tissue	5.33305448081146e-4	cfdna
Stomach	NET	Neuroendocrine cells	Female	Bone and soft tissue	5.106945445806296e-4	cfdna
Stomach	NET	Neuroendocrine cells	Male	Breast	0.005019345393704904	cfdna
Stomach	NET	Neuroendocrine cells	Female	Breast	0.004806536890170632	cfdna
Stomach	NET	Neuroendocrine cells	Male	Cervix	0	cfdna
Stomach	NET	Neuroendocrine cells	Female	Cervix	2.403268445085316e-4	cfdna
Stomach	NET	Neuroendocrine cells	Male	Colon, rectum	0.0329812820244693	cfdna
Stomach	NET	Neuroendocrine cells	Female	Colon, rectum	0.03274453256428742	cfdna
Stomach	NET	Neuroendocrine cells	Male	Head and neck	0.030785318414723407	cfdna
Stomach	NET	Neuroendocrine cells	Female	Head and neck	0.030641672674837774	cfdna
Stomach	NET	Neuroendocrine cells	Male	Kidney	5.646763567918017e-4	cfdna
Stomach	NET	Neuroendocrine cells	Female	Kidney	5.407354001441962e-4	cfdna
Stomach	NET	Neuroendocrine cells	Male	Liver, bile duct	0.0015685454355327823	cfdna
Stomach	NET	Neuroendocrine cells	Female	Liver, bile duct	0.0015020427781783224	cfdna
Stomach	NET	Neuroendocrine cells	Male	Lung	0.0760535396841995	cfdna
Stomach	NET	Neuroendocrine cells	Female	Lung	0.07573299687575101	cfdna
Stomach	NET	Neuroendocrine cells	Male	Lymphoid lineage	0.003921363588831956	cfdna
Stomach	NET	Neuroendocrine cells	Female	Lymphoid lineage	0.0037551069454458057	cfdna
Stomach	NET	Neuroendocrine cells	Male	Melanocytic lineage	2.195963609745896e-4	cfdna
Stomach	NET	Neuroendocrine cells	Female	Melanocytic lineage	2.1028598894496514e-4	cfdna
Stomach	NET	Neuroendocrine cells	Male	Myeloid lineage	3.137090871065565e-5	cfdna
Stomach	NET	Neuroendocrine cells	Female	Myeloid lineage	3.004085556356645e-5	cfdna
Stomach	NET	Neuroendocrine cells	Male	Neuroendocrine cells	0.8240824009202131	cfdna
Stomach	NET	Neuroendocrine cells	Female	Neuroendocrine cells	0.823990627253064	cfdna
Stomach	NET	Neuroendocrine cells	Male	Ovary	0	cfdna
Stomach	NET	Neuroendocrine cells	Female	Ovary	0.001201634222542658	cfdna
Stomach	NET	Neuroendocrine cells	Male	Pancreas, gallbladder	0.01727491373000104	cfdna
Stomach	NET	Neuroendocrine cells	Female	Pancreas, gallbladder	0.017123287671232872	cfdna
Stomach	NET	Neuroendocrine cells	Male	Plasma cell neoplasm	0.0010979818048729476	cfdna
Stomach	NET	Neuroendocrine cells	Female	Plasma cell neoplasm	0.0010514299447248257	cfdna
Stomach	NET	Neuroendocrine cells	Male	Prostate	0.0014430618006901596	cfdna
Stomach	NET	Neuroendocrine cells	Female	Prostate	0	cfdna
Stomach	NET	Neuroendocrine cells	Male	Stomach, esophagus	0.003199832688486876	cfdna
Stomach	NET	Neuroendocrine cells	Female	Stomach, esophagus	0.0030641672674837778	cfdna
Stomach	NET	Neuroendocrine cells	Male	Thyroid gland	3.137090871065565e-5	cfdna
Stomach	NET	Neuroendocrine cells	Female	Thyroid gland	3.004085556356645e-5	cfdna
Stomach	NET	Neuroendocrine cells	Male	Uterus	0	cfdna
Stomach	NET	Neuroendocrine cells	Female	Uterus	0.0016822879115597211	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Anus	6.901599916344243e-4	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Anus	6.60898822398462e-4	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Bladder, urothelial	5.019345393704904e-4	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Bladder, urothelial	4.806536890170632e-4	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Bone and soft tissue	5.33305448081146e-4	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Bone and soft tissue	5.106945445806296e-4	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Breast	0.005019345393704904	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Breast	0.004806536890170632	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Cervix	0	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Cervix	2.403268445085316e-4	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Colon, rectum	0.0329812820244693	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Colon, rectum	0.03274453256428742	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Head and neck	0.030785318414723407	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Head and neck	0.030641672674837774	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Kidney	5.646763567918017e-4	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Kidney	5.407354001441962e-4	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Liver, bile duct	0.0015685454355327823	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Liver, bile duct	0.0015020427781783224	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Lung	0.0760535396841995	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Lung	0.07573299687575101	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Lymphoid lineage	0.003921363588831956	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Lymphoid lineage	0.0037551069454458057	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Melanocytic lineage	2.195963609745896e-4	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Melanocytic lineage	2.1028598894496514e-4	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Myeloid lineage	3.137090871065565e-5	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Myeloid lineage	3.004085556356645e-5	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Neuroendocrine cells	0.8240824009202131	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Neuroendocrine cells	0.823990627253064	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Ovary	0	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Ovary	0.001201634222542658	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Pancreas, gallbladder	0.01727491373000104	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Pancreas, gallbladder	0.017123287671232872	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Plasma cell neoplasm	0.0010979818048729476	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Plasma cell neoplasm	0.0010514299447248257	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Prostate	0.0014430618006901596	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Prostate	0	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Stomach, esophagus	0.003199832688486876	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Stomach, esophagus	0.0030641672674837778	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Thyroid gland	3.137090871065565e-5	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Thyroid gland	3.004085556356645e-5	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Male	Uterus	0	cfdna
Urothelial Tract	NET	Neuroendocrine cells	Female	Uterus	0.0016822879115597211	cfdna
Uterus	NET	Neuroendocrine cells	Male	Anus	6.901599916344243e-4	cfdna
Uterus	NET	Neuroendocrine cells	Female	Anus	6.60898822398462e-4	cfdna
Uterus	NET	Neuroendocrine cells	Male	Bladder, urothelial	5.019345393704904e-4	cfdna
Uterus	NET	Neuroendocrine cells	Female	Bladder, urothelial	4.806536890170632e-4	cfdna
Uterus	NET	Neuroendocrine cells	Male	Bone and soft tissue	5.33305448081146e-4	cfdna
Uterus	NET	Neuroendocrine cells	Female	Bone and soft tissue	5.106945445806296e-4	cfdna
Uterus	NET	Neuroendocrine cells	Male	Breast	0.005019345393704904	cfdna
Uterus	NET	Neuroendocrine cells	Female	Breast	0.004806536890170632	cfdna
Uterus	NET	Neuroendocrine cells	Male	Cervix	0	cfdna
Uterus	NET	Neuroendocrine cells	Female	Cervix	2.403268445085316e-4	cfdna
Uterus	NET	Neuroendocrine cells	Male	Colon, rectum	0.0329812820244693	cfdna
Uterus	NET	Neuroendocrine cells	Female	Colon, rectum	0.03274453256428742	cfdna
Uterus	NET	Neuroendocrine cells	Male	Head and neck	0.030785318414723407	cfdna
Uterus	NET	Neuroendocrine cells	Female	Head and neck	0.030641672674837774	cfdna
Uterus	NET	Neuroendocrine cells	Male	Kidney	5.646763567918017e-4	cfdna
Uterus	NET	Neuroendocrine cells	Female	Kidney	5.407354001441962e-4	cfdna
Uterus	NET	Neuroendocrine cells	Male	Liver, bile duct	0.0015685454355327823	cfdna
Uterus	NET	Neuroendocrine cells	Female	Liver, bile duct	0.0015020427781783224	cfdna
Uterus	NET	Neuroendocrine cells	Male	Lung	0.0760535396841995	cfdna
Uterus	NET	Neuroendocrine cells	Female	Lung	0.07573299687575101	cfdna
Uterus	NET	Neuroendocrine cells	Male	Lymphoid lineage	0.003921363588831956	cfdna
